longitude,latitude,cluster_id
-119.678900,36.826100,4
-114.595900,33.610600,5
-121.183700,36.895600,6
-118.917500,34.399400,8
-121.457900,39.154500,7
-121.421700,36.544900,6
-119.870100,36.976800,4
-119.980500,37.510800,6
-121.121900,37.757300,6
-119.577600,36.928800,4
-122.409900,38.552100,9
-119.237100,35.404300,4
-119.058400,36.293200,4
-119.771600,36.747500,4
-120.266700,37.087600,6
-121.810500,39.711100,7
-121.138600,38.343800,1
-121.414900,36.594700,6
-122.441200,38.585100,9
-121.545700,39.927400,7
-120.501700,35.480900,4
-115.462400,33.023100,5
-122.377300,39.711500,7
-122.883300,38.747300,9
-119.503000,36.487700,4
-121.649800,36.660300,6
-120.744400,35.650600,4
-121.029700,38.067500,1
-120.372900,34.607300,4
-117.664700,33.455700,8
-120.718100,35.530000,4
-120.266700,37.087600,6
-120.043100,37.022700,6
-120.847100,37.593500,6
-120.744400,35.650600,4
-122.010400,38.415700,9
-118.865600,35.425500,4
-119.673300,36.754100,4
-121.762500,39.354600,7
-117.734600,33.685200,8
-121.620100,36.729200,6
-119.183100,34.209100,8
-121.224400,38.273400,1
-120.623500,37.057600,6
-121.700900,39.060800,7
-120.890900,37.330500,6
-119.220200,34.287500,8
-120.179400,36.694400,4
-118.917500,34.399400,8
-121.836500,39.728900,7
-122.065300,39.256600,7
-121.029700,38.067500,1
-119.761200,36.861400,4
-122.873700,41.453100,2
-118.818300,35.114500,4
-121.724000,36.942800,3
-121.861600,38.691900,7
-117.728900,33.947400,8
-121.548800,38.233600,1
-122.065300,39.256600,7
-116.278700,33.666300,5
-119.381000,36.406600,4
-120.620700,35.254200,4
-121.089600,37.716700,6
-119.828200,36.786500,4
-119.076400,34.232200,8
-117.612600,33.923000,8
-119.363000,36.172800,4
-121.739700,38.545200,1
-122.207100,39.639800,7
-121.409100,39.467600,7
-119.545900,36.043500,4
-119.837200,36.290400,4
-121.861600,38.691900,7
-119.237100,35.404300,4
-119.632100,36.306100,4
-121.374400,36.235500,6
-121.433900,38.341700,1
-119.644700,36.327500,4
-122.865700,38.630100,9
-120.365200,35.156000,4
-121.861600,38.691900,7
-118.241600,34.134600,8
-119.503000,36.487700,4
-120.964100,37.556600,6
-121.345300,36.386300,6
-119.119800,35.389500,4
-121.898500,36.977400,3
-120.391400,34.806900,4
-121.810500,39.711100,7
-121.183700,36.895600,6
-120.760900,37.777100,6
-119.952400,36.787900,4
-120.166700,36.480300,4
-120.380200,37.375400,6
-120.504700,35.039600,4
-121.647600,36.624600,6
-119.632100,36.306100,4
-118.877500,35.994400,4
-121.183700,36.895600,6
-122.304200,37.540700,3
-120.227600,34.928700,4
-122.544500,38.069800,9
-120.488800,37.245300,6
-122.791500,38.943100,9
-119.237100,35.404300,4
-121.902200,37.690200,3
-118.914100,35.255200,4
-116.327900,33.766400,5
-117.576300,34.099400,8
-120.680300,35.457600,4
-121.014800,37.667700,6
-122.392900,37.767900,3
-122.585500,38.618400,9
-120.504700,35.039600,4
-117.802300,33.887600,8
-120.504700,35.039600,4
-120.380200,37.375400,6
-121.431400,38.147100,1
-119.237100,35.404300,4
-119.223400,36.384900,4
-119.837200,36.290400,4
-122.161700,39.320000,7
-120.391400,34.806900,4
-115.462400,33.023100,5
-122.279500,38.529700,9
-122.865700,38.630100,9
-119.870100,36.976800,4
-122.265700,37.251600,3
-121.845700,39.606100,7
-120.718100,35.530000,4
-121.620100,36.729200,6
-120.964100,37.556600,6
-122.279500,38.529700,9
-119.761200,36.861400,4
-121.572400,37.020700,6
-119.828500,36.842100,4
-119.648800,37.061800,4
-122.262300,39.937900,7
-120.365200,35.156000,4
-121.762500,39.354600,7
-122.328400,38.251900,9
-122.065300,39.256600,7
-121.878700,37.006800,3
-119.380500,36.661900,4
-121.108800,37.611700,6
-121.149900,38.125400,1
-122.441200,38.585100,9
-122.441200,38.585100,9
-121.759400,39.242700,7
-119.210200,36.579700,4
-121.461200,37.617900,3
-120.658700,35.282800,4
-121.271600,38.130400,1
-120.488800,37.245300,6
-116.957800,33.783700,5
-121.759400,39.242700,7
-119.211400,36.360700,4
-121.002800,36.178600,6
-121.328100,38.623200,1
-121.700900,39.060800,7
-121.988600,36.971700,3
-121.258700,38.743900,1
-117.007200,33.090200,5
-119.133000,35.660100,4
-121.500000,38.951200,7
-118.122200,34.169700,8
-120.372900,34.607300,4
-117.881700,33.767600,8
-119.381000,36.406600,4
-121.136600,38.167100,1
-119.503000,36.487700,4
-121.450700,38.551700,1
-119.082500,36.219500,4
-119.389400,36.996300,4
-119.363000,36.172800,4
-120.179400,36.694400,4
-122.810600,38.543900,9
-117.941900,34.070100,8
-115.630500,32.885100,5
-119.363000,36.172800,4
-118.037000,33.818900,8
-120.391400,34.806900,4
-120.391400,34.806900,4
-121.183700,36.895600,6
-118.600700,35.246500,8
-117.853900,34.013000,8
-120.380200,37.375400,6
-122.328400,38.251900,9
-120.659900,35.156400,4
-120.365200,35.156000,4
-122.065300,39.256600,7
-119.828500,36.842100,4
-119.503000,36.487700,4
-121.586900,36.641800,6
-119.761200,36.861400,4
-119.632100,36.306100,4
-119.632100,36.306100,4
-120.760100,35.269200,4
-119.485400,35.403300,4
-121.496100,41.050900,2
-123.043600,38.778800,9
-121.724000,36.942800,3
-121.878700,37.006800,3
-121.724000,36.942800,3
-118.939600,35.542100,4
-122.883300,38.747300,9
-122.329700,37.539800,3
-120.906700,37.641400,6
-122.016500,39.030700,7
-122.016500,39.030700,7
-116.234100,33.748200,5
-121.757800,39.413500,7
-120.845900,37.494800,6
-122.279500,38.529700,9
-121.345300,36.386300,6
-120.227600,34.928700,4
-120.391400,34.806900,4
-122.035800,37.891400,3
-120.975900,36.985900,6
-122.421600,38.458600,9
-119.291100,36.330300,4
-121.992100,37.899400,3
-117.250500,33.376700,5
-118.670000,36.169000,4
-122.462100,38.245500,9
-118.865600,35.425500,4
-119.644700,36.327500,4
-119.837200,36.290400,4
-119.363000,36.172800,4
-119.119800,35.389500,4
-120.435100,34.865400,4
-120.893000,37.674100,6
-121.649800,36.660300,6
-119.904800,36.641300,4
-121.810500,39.711100,7
-120.895100,37.397000,6
-119.211400,36.360700,4
-119.381300,36.294700,4
-120.380200,37.375400,6
-120.380200,37.375400,6
-120.762700,37.425600,6
-120.760900,37.777100,6
-120.788500,38.750600,1
-121.700900,39.060800,7
-119.837200,36.290400,4
-121.700900,39.060800,7
-120.680300,35.457600,4
-120.504700,35.039600,4
-122.065300,39.256600,7
-122.191300,40.029800,2
-119.699300,36.437500,4
-121.839700,39.743200,7
-120.179400,36.694400,4
-119.758900,36.823100,4
-120.488800,37.245300,6
-119.888900,36.804400,4
-121.243500,37.739600,6
-121.243500,37.739600,6
-121.548800,38.233600,1
-119.761200,36.861400,4
-119.632100,36.306100,4
-119.119800,35.389500,4
-121.869700,39.864200,7
-119.485400,35.403300,4
-121.650500,36.769100,6
-119.772600,34.569600,4
-122.156500,37.687800,3
-121.183700,36.895600,6
-119.017600,35.373600,4
-121.620100,36.729200,6
-122.328400,38.251900,9
-117.179900,33.122600,5
-119.403500,36.822200,4
-119.870100,36.976800,4
-121.033300,37.815600,6
-118.978300,34.198600,8
-118.865600,35.425500,4
-121.724000,36.942800,3
-120.521600,37.364500,6
-121.421700,36.544900,6
-121.421700,36.544900,6
-119.577600,36.928800,4
-122.016500,39.030700,7
-121.586900,36.641800,6
-120.434800,34.953200,4
-121.421700,36.544900,6
-119.863400,36.528600,4
-120.958000,37.196500,6
-120.391400,34.806900,4
-121.897200,41.788800,2
-121.149900,38.125400,1
-119.119800,35.389500,4
-117.299000,33.108600,5
-119.577600,36.928800,4
-121.258700,38.743900,1
-122.279500,38.529700,9
-119.346500,36.207600,4
-119.797600,35.614800,4
-122.279500,38.529700,9
-122.392900,37.767900,3
-121.849700,37.645300,3
-122.810600,38.543900,9
-122.270800,39.099900,7
-119.017600,35.373600,4
-122.279500,38.529700,9
-120.623500,37.057600,6
-120.623500,37.057600,6
-120.760100,35.269200,4
-117.258800,33.973900,5
-121.345300,36.386300,6
-122.409900,38.552100,9
-121.869700,39.864200,7
-121.121900,37.757300,6
-121.002800,36.178600,6
-120.157600,36.912000,6
-117.612600,33.923000,8
-121.108800,37.611700,6
-121.878700,37.006800,3
-120.744400,35.650600,4
-122.020200,38.280200,9
-119.503000,36.487700,4
-118.904600,35.181900,4
-120.658700,35.282800,4
-119.870100,36.976800,4
-120.394900,40.180300,7
-121.431400,38.147100,1
-119.870100,36.976800,4
-121.323400,38.931500,1
-117.117000,32.722400,5
-119.381000,36.406600,4
-120.975900,36.985900,6
-119.761200,36.861400,4
-119.577600,36.928800,4
-119.088900,36.147800,4
-119.888900,36.804400,4
-121.029700,38.067500,1
-119.034200,36.537800,4
-119.034200,36.537800,4
-121.755800,36.910500,3
-117.760800,34.039000,8
-119.837200,36.290400,4
-116.415600,33.775500,5
-120.504700,35.039600,4
-120.391400,34.806900,4
-119.904800,36.641300,4
-122.065300,39.256600,7
-121.548800,38.233600,1
-121.660300,38.551500,1
-122.262300,39.937900,7
-119.673300,36.754100,4
-119.381300,36.294700,4
-121.149900,38.125400,1
-120.656500,37.688100,6
-119.888900,36.804400,4
-119.545900,36.043500,4
-119.761200,36.861400,4
-120.677600,37.553800,6
-119.837200,36.290400,4
-119.119800,35.389500,4
-121.861600,38.691900,7
-119.870100,36.976800,4
-120.760900,37.777100,6
-121.014800,37.667700,6
-117.172500,34.068300,5
-121.002800,36.178600,6
-119.503000,36.487700,4
-118.839700,34.417300,8
-119.211400,36.360700,4
-120.391400,34.806900,4
-119.036800,34.216700,8
-120.106200,35.230200,4
-119.642600,36.554300,4
-121.586900,36.641800,6
-120.062500,34.511700,4
-115.457700,32.712900,5
-121.324200,38.555800,1
-121.869700,39.864200,7
-122.116300,37.748300,3
-121.845700,39.606100,7
-119.632100,36.306100,4
-119.046700,35.156400,4
-119.058400,36.293200,4
-119.888900,36.804400,4
-119.403500,36.822200,4
-120.760900,37.777100,6
-119.761200,36.861400,4
-119.761200,36.861400,4
-119.503000,36.487700,4
-121.644300,39.651000,7
-121.029700,38.067500,1
-121.649800,36.660300,6
-119.577600,36.928800,4
-120.391400,34.806900,4
-122.016500,39.030700,7
-121.250100,37.509300,6
-119.303800,35.500000,4
-119.381300,36.294700,4
-120.860700,37.477900,6
-121.551700,38.307200,1
-119.350700,34.334900,8
-119.708500,36.309600,4
-121.620100,36.729200,6
-119.058400,36.293200,4
-120.391400,34.806900,4
-119.211400,36.360700,4
-121.431400,38.147100,1
-121.810500,39.711100,7
-122.874200,38.401700,9
-122.516600,38.376100,9
-121.647600,36.624600,6
-120.391400,34.806900,4
-119.133000,35.660100,4
-121.459700,37.653300,3
-122.954400,40.744000,2
-121.638900,37.509800,3
-120.744400,35.650600,4
-121.984800,37.350400,3
-121.649800,36.660300,6
-121.108800,37.611700,6
-120.744400,35.650600,4
-119.828200,36.786500,4
-122.029900,39.592200,7
-117.101900,33.527900,5
-122.606700,38.458800,9
-120.266700,37.087600,6
-121.431400,38.147100,1
-119.210200,36.579700,4
-119.192700,36.742300,4
-120.620700,35.254200,4
-122.585500,38.618400,9
-122.279500,38.529700,9
-122.606700,38.458800,9
-121.762500,39.354600,7
-121.869700,39.864200,7
-119.237100,35.404300,4
-122.409900,38.552100,9
-120.762700,37.425600,6
-122.903900,38.496500,9
-121.990000,39.731900,7
-121.839700,39.743200,7
-121.966200,40.704000,2
-121.586900,36.641800,6
-119.678900,36.826100,4
-119.023600,35.387900,4
-119.577600,36.928800,4
-119.657800,36.750600,4
-120.558000,36.847500,6
-119.678900,36.826100,4
-119.064300,35.348400,4
-121.861600,38.691900,7
-121.586900,36.641800,6
-121.198900,38.194000,1
-121.700900,39.060800,7
-121.724000,36.942800,3
-120.499400,34.955600,4
-120.504700,35.039600,4
-122.865700,38.630100,9
-120.391400,34.806900,4
-118.240500,34.065500,8
-119.119800,35.389500,4
-119.183100,34.209100,8
-118.670000,36.169000,4
-122.279500,38.529700,9
-122.161700,39.320000,7
-117.821200,33.737600,8
-121.586900,36.641800,6
-118.985200,36.391700,4
-117.529600,33.392900,5
-121.869700,39.864200,7
-120.760100,35.269200,4
-121.152400,38.874500,1
-120.848700,35.365500,4
-121.145000,38.664500,1
-120.760100,35.269200,4
-119.363000,36.172800,4
-121.400700,36.852800,6
-121.121900,37.757300,6
-118.399400,34.029300,8
-117.644100,33.555500,8
-119.220200,34.287500,8
-119.220200,34.287500,8
-121.183700,36.895600,6
-120.784800,35.399200,4
-119.952400,36.787900,4
-120.744400,35.650600,4
-120.646000,37.293100,6
-121.421700,36.544900,6
-121.431400,38.147100,1
-121.654500,36.677800,6
-121.724000,36.942800,3
-121.845700,39.606100,7
-119.673300,36.754100,4
-120.391400,34.806900,4
-120.372900,34.607300,4
-120.760100,35.269200,4
-120.646000,37.293100,6
-121.493500,38.581900,1
-122.278000,40.662000,2
-121.356100,38.715200,1
-120.157600,36.912000,6
-119.802000,36.801000,4
-120.179400,36.694400,4
-119.761200,36.861400,4
-118.939600,35.542100,4
-121.836900,36.583600,3
-122.865700,38.630100,9
-121.650500,36.769100,6
-122.382600,37.730800,3
-120.391400,34.806900,4
-122.061200,37.082300,3
-121.759400,39.242700,7
-115.462400,33.023100,5
-117.760800,34.039000,8
-121.421700,36.544900,6
-122.377300,39.711500,7
-121.668400,40.948100,2
-117.850600,33.882000,8
-121.421700,36.544900,6
-120.499400,34.955600,4
-119.381300,36.294700,4
-120.504700,35.039600,4
-121.345300,36.386300,6
-121.421700,36.544900,6
-120.365200,35.156000,4
-119.503000,36.487700,4
-121.224400,38.273400,1
-117.158500,33.187100,5
-121.869700,39.864200,7
-121.623500,36.876000,6
-117.207600,33.210900,5
-119.381300,36.294700,4
-122.483100,37.762000,3
-121.002800,36.178600,6
-119.828500,36.842100,4
-121.836500,39.728900,7
-122.457400,37.732400,3
-121.817400,38.395500,1
-121.861600,38.691900,7
-123.244100,39.131000,10
-121.869700,39.864200,7
-121.129000,37.960700,1
-120.157600,36.912000,6
-119.381000,36.406600,4
-119.041100,34.299300,8
-121.724000,36.942800,3
-123.074600,38.945700,9
-121.831600,39.208600,7
-118.777200,34.292700,8
-118.865600,35.425500,4
-120.301700,37.330100,6
-120.106200,35.230200,4
-119.837200,36.290400,4
-118.904600,35.181900,4
-117.646700,33.604100,8
-121.839700,39.743200,7
-121.724000,36.942800,3
-121.400700,36.852800,6
-120.515600,41.513200,2
-122.557200,38.878300,9
-122.462100,38.245500,9
-119.211400,36.360700,4
-122.266400,39.544800,7
-121.627000,37.168100,3
-122.161700,39.320000,7
-122.020200,38.280200,9
-122.262300,39.937900,7
-121.136600,38.167100,1
-117.905500,33.679100,8
-119.303800,35.500000,4
-119.771600,36.747500,4
-121.431400,38.147100,1
-122.559600,38.222400,9
-119.381300,36.294700,4
-119.119800,35.389500,4
-121.647600,36.624600,6
-117.313300,33.150800,5
-119.211400,36.360700,4
-120.434800,34.953200,4
-120.680300,35.457600,4
-122.262300,39.937900,7
-119.237100,35.404300,4
-119.363000,36.172800,4
-119.058400,36.293200,4
-120.845900,37.494800,6
-120.391400,34.806900,4
-120.659900,35.156400,4
-122.262300,39.937900,7
-117.106800,33.223500,5
-121.586900,36.641800,6
-119.211400,36.360700,4
-122.777800,38.495200,9
-121.033300,37.815600,6
-121.121900,37.757300,6
-122.810600,38.543900,9
-121.649800,36.660300,6
-120.372900,34.607300,4
-120.266700,37.087600,6
-120.843800,37.527400,6
-119.632100,36.306100,4
-120.680300,35.457600,4
-121.759400,39.242700,7
-117.291200,33.200600,5
-122.266400,39.544800,7
-119.076400,34.232200,8
NULL,NULL,1
-121.816000,38.563000,1
-122.810600,38.543900,9
-122.328400,38.251900,9
-120.975900,36.985900,6
-122.862300,38.430500,9
-121.211500,37.280900,6
-121.586900,36.641800,6
-120.499400,34.955600,4
-120.744400,35.650600,4
-119.503000,36.487700,4
-119.211400,36.360700,4
-122.415200,40.152100,2
-121.810500,39.711100,7
-119.761200,36.861400,4
-122.212600,40.568100,2
-122.262300,39.937900,7
-117.957100,34.141500,8
-118.228600,34.111500,8
-119.088900,36.147800,4
-121.586900,36.641800,6
-121.121900,37.757300,6
-117.924500,33.753400,8
-121.649800,36.660300,6
-121.345300,36.386300,6
-120.744400,35.650600,4
-118.939600,35.542100,4
-115.973900,33.152600,5
-120.558000,36.847500,6
-120.847100,37.593500,6
-116.989300,33.138700,5
-120.893000,37.674100,6
-119.828500,36.842100,4
-115.462400,33.023100,5
-119.211400,36.360700,4
-119.760000,36.905100,4
-117.269000,33.542800,5
-120.623500,37.057600,6
-121.250100,37.509300,6
-121.627000,37.168100,3
-121.839700,39.743200,7
-119.632100,36.306100,4
-119.577600,36.928800,4
-118.978300,34.198600,8
-121.345300,36.386300,6
-117.172500,34.068300,5
-119.381300,36.294700,4
-120.958000,37.196500,6
-119.870100,36.976800,4
-121.121900,37.757300,6
-119.211400,36.360700,4
-122.377300,39.711500,7
-119.058400,36.293200,4
-120.620700,35.254200,4
-122.789700,38.211700,9
-121.345300,36.386300,6
-122.065300,39.256600,7
-121.647600,36.624600,6
-120.843800,37.527400,6
-119.718500,36.605700,4
-121.279700,38.763400,1
-121.608800,36.675700,6
-119.211400,36.360700,4
-121.836900,36.583600,3
-119.012300,35.381300,4
-120.677600,37.553800,6
-120.718100,35.530000,4
-122.124500,38.225000,9
-121.700900,39.060800,7
-120.760900,37.777100,6
-119.403500,36.822200,4
-117.707700,33.595500,8
-124.131200,40.585500,10
-120.504700,35.039600,4
-120.623500,37.057600,6
-119.521300,36.618300,4
-122.266400,39.544800,7
-119.220200,34.287500,8
-122.328400,38.251900,9
-119.921800,36.465400,4
-119.237100,35.404300,4
-122.411100,37.473000,3
-119.863400,36.528600,4
-120.620700,35.254200,4
-119.421500,35.630800,4
-121.735100,37.899800,3
-120.680300,35.457600,4
-115.462400,33.023100,5
-121.620100,36.729200,6
-119.759000,36.794000,4
-120.677600,37.553800,6
-121.620100,36.729200,6
-120.157600,36.912000,6
-121.373400,38.784500,1
-117.678900,33.644300,8
-122.465900,40.624700,2
-121.620100,36.729200,6
-122.377300,39.711500,7
-121.556500,39.057600,7
-121.136600,38.167100,1
-122.328400,38.251900,9
-119.503000,36.487700,4
-121.861600,38.691900,7
-121.869700,39.864200,7
-121.700900,39.060800,7
-117.613900,33.831000,8
-121.421700,36.544900,6
-122.328400,38.251900,9
-120.365200,35.156000,4
-121.627000,37.168100,3
-119.870100,36.976800,4
-120.389700,37.983900,1
-120.391400,34.806900,4
-119.421500,35.630800,4
-119.678900,36.826100,4
-116.327900,33.766400,5
-120.656500,37.688100,6
-121.500000,38.951200,7
-119.381000,36.406600,4
-121.660300,38.551500,1
-121.002800,36.178600,6
-121.421700,36.544900,6
-119.363000,36.172800,4
-119.632100,36.306100,4
-119.046700,35.156400,4
-120.157600,36.912000,6
-121.421700,36.544900,6
-122.016500,39.030700,7
-119.119800,35.389500,4
-121.002800,36.178600,6
-122.377300,39.711500,7
-120.760900,37.777100,6
-122.874200,38.401700,9
-121.861600,38.691900,7
-120.620700,35.254200,4
-119.828500,36.842100,4
-121.554000,39.430500,7
-122.279500,38.529700,9
-120.676400,37.465800,6
-119.828500,36.842100,4
-121.149900,38.125400,1
-121.121900,37.757300,6
-120.656500,37.688100,6
-121.586900,36.641800,6
-121.089600,37.716700,6
-122.954400,40.744000,2
-121.608800,36.675700,6
-119.119800,35.389500,4
-119.291100,36.330300,4
-120.391400,34.806900,4
-118.904600,35.181900,4
-119.064300,35.348400,4
-121.739700,38.545200,1
-120.435100,34.865400,4
-121.459000,41.738200,2
-119.828200,36.786500,4
-123.007900,38.519000,9
-119.503000,36.487700,4
-122.279500,38.529700,9
-122.415800,37.748700,3
-119.363000,36.172800,4
-121.002800,36.178600,6
-121.421700,36.544900,6
-116.304000,33.675700,5
-122.865700,38.630100,9
-121.668400,40.948100,2
-119.888900,36.804400,4
-121.682400,38.684800,1
-119.381300,36.294700,4
-119.381000,36.406600,4
-120.843800,37.527400,6
-119.363000,36.172800,4
-121.952700,37.965500,3
-118.877500,35.994400,4
-120.365200,35.156000,4
-120.677600,37.553800,6
-120.943100,37.672200,6
-121.682400,38.684800,1
-122.883300,38.747300,9
-121.845700,39.606100,7
-121.129000,37.960700,1
-121.289200,37.539500,6
-119.718500,36.605700,4
-120.553700,37.429500,6
-119.870100,36.976800,4
-119.503000,36.487700,4
-119.503000,36.487700,4
-120.744400,35.650600,4
-120.179400,36.694400,4
-119.718500,36.605700,4
-121.759400,39.242700,7
-119.380500,36.661900,4
-119.545900,36.043500,4
-119.119800,35.389500,4
-121.523100,38.642100,1
-121.861600,38.691900,7
-121.861600,38.691900,7
-116.278700,33.666300,5
-120.206500,37.283700,6
-115.602300,32.770900,5
-115.462400,33.023100,5
-121.762500,39.354600,7
-119.036800,34.216700,8
-121.421700,36.544900,6
-121.374400,36.235500,6
-119.758900,36.823100,4
-119.303800,35.500000,4
-121.839700,39.743200,7
-119.718500,36.605700,4
-119.223400,36.384900,4
-121.029700,38.067500,1
-119.421500,35.630800,4
-119.761200,36.861400,4
-122.936400,41.615600,2
-119.082500,36.219500,4
-121.145000,38.664500,1
-119.870100,36.976800,4
-119.076400,34.232200,8
-119.119800,35.389500,4
-119.119800,35.389500,4
-121.608800,36.675700,6
-121.381300,38.669700,1
-122.304200,37.540700,3
-119.106000,34.381500,8
-119.119800,35.389500,4
-122.591200,38.789000,9
-121.605100,39.032400,7
-118.904600,35.181900,4
-120.620700,35.254200,4
-119.381000,36.406600,4
-121.988900,37.226100,3
-117.233600,32.790700,5
-121.649800,36.660300,6
-120.744400,35.650600,4
-119.632100,36.306100,4
-121.254700,38.398800,1
-121.817400,38.395500,1
-120.645100,35.666400,4
-119.769900,34.437900,4
-119.303800,35.500000,4
-119.082500,36.219500,4
-120.760100,35.269200,4
-121.149900,38.125400,1
-122.377300,39.711500,7
-121.608800,36.675700,6
-120.900800,39.220200,1
-117.007200,33.090200,5
-120.423700,36.175000,4
-118.444400,34.228800,8
-119.381000,36.406600,4
-122.781400,38.453400,9
-119.381000,36.406600,4
-120.558000,36.847500,6
-119.381000,36.406600,4
-121.586900,36.641800,6
-119.888900,36.804400,4
-119.837200,36.290400,4
-120.179400,36.694400,4
-120.380200,37.375400,6
-120.423700,36.175000,4
-117.565900,33.875400,8
-121.839700,39.743200,7
-122.516900,40.338200,2
-119.870100,36.976800,4
-122.379900,37.958200,9
-121.345300,36.386300,6
-119.828200,36.786500,4
-119.203000,35.210900,4
-120.157600,36.912000,6
-122.007100,37.072200,3
-119.870100,36.976800,4
-122.415200,40.152100,2
-119.381300,36.294700,4
-119.888900,36.804400,4
-119.088900,36.147800,4
-122.781400,38.453400,9
-117.851100,34.079300,8
-122.191300,40.029800,2
-117.535900,33.876700,8
-119.657800,36.750600,4
-121.398900,37.675700,3
-120.391400,34.806900,4
-119.642600,36.554300,4
-120.391400,34.806900,4
-119.403500,36.822200,4
-119.192700,36.742300,4
-120.760900,37.777100,6
-119.381300,36.294700,4
-121.089600,37.716700,6
-121.149900,38.125400,1
-121.075500,38.682700,1
-121.421700,36.544900,6
-119.381300,36.294700,4
-119.657800,36.750600,4
-119.088900,36.147800,4
-121.586300,38.629500,1
-115.630500,32.885100,5
-121.421700,36.544900,6
-117.247500,33.163100,5
-122.377300,39.711500,7
-120.659900,35.156400,4
-122.161700,39.320000,7
-119.203000,35.210900,4
-119.381000,36.406600,4
-120.504700,35.039600,4
-119.421900,36.346900,4
-120.365200,35.156000,4
-121.945800,36.587800,3
-119.772600,34.569600,4
-122.068700,40.068100,2
-121.762500,39.354600,7
-121.531300,38.491600,1
-121.620100,36.729200,6
-121.421700,36.544900,6
-122.266400,39.544800,7
-121.861600,38.691900,7
-120.788500,38.750600,1
-121.020100,39.198800,1
-121.431400,38.147100,1
-120.622400,35.120900,4
-119.203000,35.210900,4
-119.152100,35.722600,4
-121.620100,36.729200,6
-121.827900,37.409000,3
-120.808900,35.302600,4
-120.423700,36.175000,4
-119.828500,36.842100,4
-122.874200,38.401700,9
-114.626300,33.584300,5
-120.760100,35.269200,4
-120.748900,37.365200,6
-119.381300,36.294700,4
-119.403500,36.822200,4
-121.014800,37.667700,6
-119.888900,36.804400,4
-120.266700,37.087600,6
-121.895100,37.297200,3
-121.345300,36.386300,6
-122.262300,39.937900,7
-121.810500,39.711100,7
-121.839700,39.743200,7
-119.761200,36.861400,4
-120.788500,38.750600,1
-121.654900,39.726100,7
-121.345300,36.386300,6
-122.126100,38.095100,9
-120.784800,35.399200,4
-121.649800,36.660300,6
-119.350700,34.334900,8
-122.874200,38.401700,9
-122.328400,38.251900,9
-123.244100,39.131000,10
-122.640300,38.452500,9
-121.757800,39.413500,7
-120.266700,37.087600,6
-116.327900,33.766400,5
-121.235200,38.796000,1
-119.350700,34.334900,8
-119.718500,36.605700,4
-121.373400,38.784500,1
-121.869700,39.864200,7
-120.488800,37.245300,6
-121.276200,38.817900,1
-119.119800,35.389500,4
-121.757800,39.413500,7
-119.888900,36.804400,4
-121.762500,39.354600,7
-121.269200,38.604800,1
-120.179400,36.694400,4
-120.641000,37.604400,6
-120.623500,37.057600,6
-120.860700,37.477900,6
-119.545900,36.043500,4
-119.203000,35.210900,4
-119.421500,35.630800,4
-122.415200,40.152100,2
-121.083500,41.091100,2
-120.623500,37.057600,6
-119.837200,36.290400,4
-119.064300,35.348400,4
-120.043100,37.022700,6
-119.759000,36.794000,4
-121.608800,36.675700,6
-119.058400,36.293200,4
-119.064300,35.348400,4
-119.203000,35.210900,4
-122.377300,39.711500,7
-120.179400,36.694400,4
-119.837200,36.290400,4
-120.843800,37.527400,6
-124.030600,40.957500,10
-121.108800,37.611700,6
-121.700900,39.060800,7
-120.923300,38.343700,1
-119.642600,36.554300,4
-122.415200,40.152100,2
-121.869700,39.864200,7
-122.865700,38.630100,9
-119.211400,36.360700,4
-120.499400,34.955600,4
-120.658700,35.282800,4
-119.701900,36.825300,4
-122.377300,39.711500,7
-120.423700,36.175000,4
-119.119800,35.389500,4
-121.650500,36.769100,6
-121.872000,37.894600,3
-119.381000,36.406600,4
-117.912200,34.138100,8
-115.602300,32.770900,5
-119.265800,36.635500,4
-118.839700,34.417300,8
-121.464400,38.575900,1
-120.521600,37.364500,6
-120.760900,37.777100,6
-121.374400,36.235500,6
-120.372900,34.607300,4
-117.709900,33.594000,8
-119.380500,36.661900,4
-122.874200,38.401700,9
-122.016500,39.030700,7
-122.016500,39.030700,7
-119.380500,36.661900,4
-117.050300,32.607000,5
-119.678900,36.826100,4
-119.577600,36.928800,4
-119.837200,36.290400,4
-118.939600,35.542100,4
-118.987900,35.390700,4
-117.945500,33.931900,8
-120.372900,34.607300,4
-119.713300,36.810400,4
-119.503000,36.487700,4
-121.108800,37.611700,6
-121.586900,36.641800,6
-119.381000,36.406600,4
-122.279500,38.529700,9
-121.029700,38.067500,1
-118.877500,35.994400,4
-119.632100,36.306100,4
-119.678900,36.826100,4
-118.865600,35.425500,4
-120.391400,34.806900,4
-121.861600,38.691900,7
-121.033300,37.815600,6
-114.626300,33.584300,5
-119.381000,36.406600,4
-121.083500,41.091100,2
-120.296700,36.668500,6
-121.762500,39.354600,7
-116.981200,33.258200,5
-122.161000,37.715900,3
-120.744400,35.650600,4
-121.349400,38.046700,1
-121.225200,38.684400,1
-117.085600,33.119500,5
-118.877500,35.994400,4
-119.632100,36.306100,4
-119.577600,36.928800,4
-117.106800,33.223500,5
-122.016500,39.030700,7
-121.620100,36.729200,6
-119.904800,36.641300,4
-123.250100,38.630800,9
-123.798600,40.737300,10
-120.620700,35.254200,4
-119.381300,36.294700,4
-121.138600,38.343800,1
-122.874200,38.401700,9
-120.760100,35.269200,4
-119.119800,35.389500,4
